OrderID,OrderDate,ShipDate,ShipMode,AddressID
US-2016-113985,2016-12-02,12/7/2016,Standard Class,059
US-2016-114013,2016-03-13,3/15/2016,Second Class,064
US-2016-114174,2016-09-08,9/14/2016,Standard Class,382
US-2016-114230,2016-11-27,12/1/2016,Standard Class,052
US-2016-114293,2016-11-21,11/26/2016,Standard Class,428
US-2016-114622,2016-04-10,4/12/2016,First Class,158
US-2016-114776,2016-12-06,12/7/2016,First Class,240
US-2016-114888,2016-09-19,9/24/2016,Second Class,010
US-2016-115441,2016-07-25,7/28/2016,Second Class,202
US-2016-115455,2016-09-08,9/14/2016,Standard Class,400
US-2016-115819,2016-04-19,4/24/2016,Second Class,014
US-2016-115952,2016-10-06,10/6/2016,Same Day,313
US-2016-116365,2016-01-03,1/8/2016,Standard Class,066
US-2016-116400,2016-10-22,10/24/2016,First Class,196
US-2016-116442,2016-12-15,12/22/2016,Standard Class,026
US-2016-116729,2016-12-25,12/28/2016,First Class,014
US-2016-117037,2016-05-17,5/20/2016,First Class,156
US-2016-117387,2016-10-27,10/31/2016,Standard Class,035
US-2016-117541,2016-11-14,11/20/2016,Standard Class,286
US-2016-117793,2016-08-23,8/29/2016,Standard Class,599
US-2016-118780,2016-09-10,9/14/2016,Second Class,165
US-2016-119046,2016-06-02,6/6/2016,Standard Class,061
US-2016-119270,2016-03-12,3/16/2016,Standard Class,002
US-2016-119298,2016-11-25,11/28/2016,First Class,238
US-2016-120460,2016-04-30,5/5/2016,Standard Class,177
US-2016-120929,2016-03-18,3/21/2016,Second Class,032
US-2016-121013,2016-09-05,9/10/2016,Standard Class,338
US-2016-122182,2016-03-10,3/14/2016,Standard Class,106
US-2016-122245,2016-09-25,9/30/2016,Standard Class,052
US-2016-123470,2016-08-15,8/21/2016,Standard Class,043
US-2016-123610,2016-05-12,5/16/2016,Standard Class,169
US-2016-123750,2016-04-15,4/21/2016,Standard Class,133
US-2016-124163,2016-09-25,9/30/2016,Standard Class,500
US-2016-125402,2016-09-25,10/1/2016,Standard Class,107
US-2016-125969,2016-11-06,11/10/2016,Second Class,026
US-2016-126431,2016-07-01,7/1/2016,Same Day,030
US-2016-126452,2016-08-21,8/28/2016,Standard Class,026
US-2016-126844,2016-10-08,10/14/2016,Standard Class,033
US-2016-126893,2016-11-26,12/1/2016,Standard Class,064
US-2016-127334,2016-12-15,12/21/2016,Standard Class,331
US-2016-127425,2016-08-26,8/31/2016,Standard Class,046
US-2016-127971,2016-11-20,11/27/2016,Standard Class,015
US-2016-128195,2016-08-04,8/5/2016,First Class,121
US-2016-128293,2016-06-02,6/5/2016,First Class,075
US-2016-128678,2016-09-15,9/20/2016,Standard Class,060
US-2016-128902,2016-03-11,3/15/2016,Standard Class,276
US-2016-128909,2016-10-09,10/11/2016,Second Class,106
US-2016-129469,2016-09-23,9/27/2016,Standard Class,324
US-2016-131058,2016-12-27,12/31/2016,Standard Class,201
US-2016-131114,2016-12-09,12/13/2016,Second Class,027
US-2016-131149,2016-07-10,7/14/2016,Standard Class,177
US-2016-131611,2016-11-05,11/9/2016,Standard Class,067
US-2016-131674,2016-11-29,12/1/2016,Second Class,163
US-2016-131891,2016-07-29,7/31/2016,First Class,516
US-2016-131912,2016-10-29,11/1/2016,Second Class,142
US-2016-132423,2016-04-15,4/19/2016,Standard Class,296
US-2016-132577,2016-11-22,11/27/2016,Standard Class,015
US-2016-132857,2016-12-11,12/17/2016,Standard Class,298
US-2016-133508,2016-04-17,4/21/2016,Standard Class,199
US-2016-133879,2016-03-21,3/28/2016,Standard Class,037
US-2016-134369,2016-09-16,9/22/2016,Standard Class,288
US-2016-134488,2016-09-24,10/1/2016,Standard Class,048
US-2016-134656,2016-09-28,10/1/2016,First Class,117
US-2016-134761,2016-11-30,11/30/2016,Same Day,449
US-2016-134908,2016-06-05,6/9/2016,Standard Class,064
US-2016-135209,2016-12-29,12/31/2016,Second Class,329
US-2016-135720,2016-12-11,12/13/2016,Second Class,043
US-2016-135923,2016-01-22,1/28/2016,Standard Class,307
US-2016-136581,2016-11-10,11/12/2016,First Class,413
US-2016-137295,2016-01-08,1/13/2016,Standard Class,315
US-2016-137547,2016-03-07,3/12/2016,Standard Class,007
US-2016-138408,2016-11-18,11/21/2016,Second Class,365
US-2016-139087,2016-07-17,7/22/2016,Second Class,060
US-2016-139262,2016-02-21,2/25/2016,Standard Class,086
US-2016-139388,2016-11-07,11/9/2016,First Class,101
US-2016-139486,2016-05-21,5/23/2016,First Class,004
US-2016-139710,2016-06-09,6/15/2016,Standard Class,063
US-2016-140158,2016-10-04,10/8/2016,Standard Class,260
US-2016-140172,2016-03-08,3/13/2016,Standard Class,031
US-2016-140809,2016-02-01,2/3/2016,First Class,102
US-2016-141264,2016-08-13,8/19/2016,Standard Class,275
US-2016-141544,2016-08-30,9/1/2016,First Class,106
US-2016-141880,2016-08-22,8/23/2016,First Class,377
US-2016-142251,2016-10-31,11/4/2016,Second Class,476
US-2016-142685,2016-06-23,6/30/2016,Standard Class,251
US-2016-143280,2016-02-22,2/26/2016,Standard Class,063
US-2016-143448,2016-12-10,12/10/2016,Same Day,468
US-2016-143819,2016-03-01,3/5/2016,Standard Class,232
US-2016-144057,2016-05-09,5/13/2016,Standard Class,111
US-2016-144211,2016-08-28,9/2/2016,Standard Class,403
US-2016-144351,2016-11-14,11/18/2016,Standard Class,309
US-2016-144393,2016-10-28,11/4/2016,Standard Class,255
US-2016-144477,2016-08-12,8/14/2016,Second Class,064
US-2016-144547,2016-11-10,11/14/2016,Standard Class,067
US-2016-146066,2016-08-21,8/23/2016,Second Class,106
US-2016-146570,2016-05-15,5/20/2016,Standard Class,130
US-2016-146710,2016-08-27,9/1/2016,Standard Class,078
US-2016-146794,2016-09-26,10/1/2016,Standard Class,108
US-2016-146857,2016-05-06,5/8/2016,Second Class,335
US-2016-147340,2016-09-24,9/24/2016,Same Day,095
US-2016-147711,2016-09-03,9/8/2016,Second Class,309
US-2016-147991,2016-05-05,5/9/2016,Standard Class,429
US-2016-148110,2016-09-05,9/11/2016,Standard Class,111
US-2016-148334,2016-08-22,8/26/2016,Standard Class,017
US-2016-148803,2016-12-11,12/11/2016,Same Day,241
US-2016-148901,2016-05-14,5/19/2016,Standard Class,134
US-2016-148957,2016-09-17,9/23/2016,Standard Class,487
US-2016-149790,2016-09-26,10/1/2016,Standard Class,015
US-2016-150035,2016-12-01,12/5/2016,Standard Class,035
US-2016-150140,2016-04-06,4/10/2016,Standard Class,371
US-2016-150147,2016-04-25,4/29/2016,Second Class,064
US-2016-150357,2016-10-10,10/14/2016,Standard Class,308
US-2016-150567,2016-05-17,5/21/2016,Standard Class,332
US-2016-150861,2016-12-03,12/6/2016,First Class,188
US-2016-151260,2016-12-11,12/14/2016,First Class,158
US-2016-151827,2016-03-31,4/2/2016,Second Class,064
US-2016-151862,2016-03-01,3/8/2016,Standard Class,077
US-2016-152051,2016-06-25,6/29/2016,Standard Class,357
US-2016-152373,2016-09-05,9/11/2016,Standard Class,066
US-2016-152415,2016-09-17,9/22/2016,Standard Class,615
US-2016-152835,2016-05-19,5/23/2016,Standard Class,378
US-2016-153129,2016-12-26,12/30/2016,Standard Class,060
US-2016-153815,2016-11-06,11/9/2016,First Class,134
US-2016-154256,2016-06-23,6/27/2016,Second Class,046
US-2016-154361,2016-03-14,3/19/2016,Standard Class,048
US-2016-155103,2016-12-02,12/7/2016,Standard Class,024
US-2016-155173,2016-03-06,3/10/2016,Standard Class,075
US-2016-155180,2016-01-22,1/29/2016,Standard Class,030
US-2016-155404,2016-09-22,9/28/2016,Standard Class,176
US-2016-155768,2016-12-01,12/1/2016,Same Day,570
US-2016-155971,2016-06-06,6/12/2016,Standard Class,002
US-2016-156097,2016-09-19,9/19/2016,Same Day,174
US-2016-156692,2016-08-13,8/13/2016,Same Day,556
US-2016-156986,2016-03-20,3/24/2016,Standard Class,161
US-2016-157308,2016-08-17,8/21/2016,Standard Class,060
US-2016-157490,2016-10-06,10/7/2016,First Class,261
US-2016-157728,2016-09-22,9/28/2016,Standard Class,438
US-2016-157840,2016-12-20,12/23/2016,Second Class,011
US-2016-157945,2016-09-26,10/1/2016,Standard Class,068
US-2016-158288,2016-11-26,11/28/2016,Second Class,075
US-2016-158309,2016-11-26,11/29/2016,First Class,230
US-2016-158680,2016-07-01,7/2/2016,First Class,061
US-2016-158708,2016-06-26,6/29/2016,Second Class,303
US-2016-159093,2016-05-09,5/14/2016,Standard Class,002
US-2016-159415,2016-04-17,4/22/2016,Standard Class,085
US-2016-159856,2016-10-18,10/22/2016,Standard Class,287
US-2016-160206,2016-04-01,4/7/2016,Standard Class,202
US-2016-160528,2016-08-23,8/30/2016,Standard Class,426
US-2016-161396,2016-04-19,4/25/2016,Standard Class,048
US-2016-161683,2016-12-03,12/8/2016,Standard Class,064
US-2016-161844,2016-12-09,12/14/2016,Second Class,079
US-2016-162026,2016-10-08,10/8/2016,Same Day,002
US-2016-162103,2016-11-13,11/17/2016,Standard Class,419
US-2016-162677,2016-03-26,3/27/2016,First Class,223
US-2016-162852,2016-12-27,12/31/2016,Standard Class,398
US-2016-162859,2016-02-15,2/22/2016,Standard Class,030
US-2016-163258,2016-12-29,1/2/2017,Standard Class,063
US-2016-163461,2016-06-18,6/21/2016,First Class,529
US-2016-163538,2016-08-26,8/30/2016,Standard Class,057
US-2016-163881,2016-11-24,11/30/2016,Standard Class,002
US-2016-164189,2016-03-24,3/28/2016,Standard Class,428
US-2016-164196,2016-11-11,11/17/2016,Standard Class,421
US-2016-164588,2016-04-16,4/23/2016,Standard Class,113
US-2016-164630,2016-01-04,1/9/2016,Standard Class,044
US-2016-164945,2016-11-22,11/27/2016,Standard Class,030
US-2016-165078,2016-11-05,11/10/2016,Standard Class,453
US-2016-165505,2016-01-23,1/27/2016,Standard Class,371
US-2016-166660,2016-01-30,2/1/2016,Second Class,006
US-2016-167339,2016-01-21,1/23/2016,Second Class,089
US-2016-167472,2016-06-06,6/7/2016,First Class,367
US-2016-168095,2016-07-15,7/20/2016,Standard Class,041
US-2016-168410,2016-02-21,2/26/2016,Standard Class,188
US-2016-168620,2016-12-24,12/28/2016,Second Class,044
US-2016-169040,2016-12-06,12/12/2016,Standard Class,060
US-2016-169369,2016-12-12,12/18/2016,Standard Class,113
US-2017-100048,2017-05-19,5/24/2017,Standard Class,185
US-2017-100209,2017-07-09,7/15/2017,Standard Class,041
US-2017-100398,2017-08-19,8/23/2017,Standard Class,364
US-2017-100482,2017-04-11,4/15/2017,Standard Class,404
US-2017-100930,2017-04-07,4/12/2017,Standard Class,086
US-2017-101518,2017-11-03,11/8/2017,Standard Class,012
US-2017-101539,2017-03-16,3/18/2017,Second Class,060
US-2017-101721,2017-07-23,7/27/2017,Standard Class,037
US-2017-101784,2017-07-06,7/11/2017,Standard Class,142
US-2017-101840,2017-02-06,2/12/2017,Standard Class,024
US-2017-102183,2017-08-21,8/28/2017,Standard Class,046
US-2017-102288,2017-06-19,6/23/2017,Standard Class,015
US-2017-102638,2017-12-29,12/31/2017,First Class,046
US-2017-102890,2017-06-30,6/30/2017,Same Day,165
US-2017-102904,2017-11-13,11/20/2017,Standard Class,034
US-2017-103226,2017-09-22,9/28/2017,Standard Class,384
US-2017-103247,2017-10-05,10/8/2017,Second Class,165
US-2017-103814,2017-12-09,12/16/2017,Standard Class,139
US-2017-103828,2017-08-13,8/13/2017,Same Day,035
US-2017-104094,2017-09-07,9/11/2017,Standard Class,202
US-2017-104437,2017-01-27,1/31/2017,Standard Class,046
US-2017-104451,2017-05-08,5/12/2017,Second Class,095
US-2017-104661,2017-01-15,1/18/2017,First Class,111
US-2017-104955,2017-03-19,3/24/2017,Standard Class,024
US-2017-105046,2017-07-17,7/23/2017,Standard Class,499
US-2017-105389,2017-10-23,10/28/2017,Second Class,066
US-2017-105697,2017-08-25,8/27/2017,First Class,178
US-2017-105830,2016-12-31,1/2/2017,First Class,404
US-2017-105935,2017-01-26,1/31/2017,Standard Class,113
US-2017-105998,2017-11-03,11/5/2017,First Class,089
US-2017-106131,2017-01-14,1/16/2017,First Class,043
US-2017-106145,2017-09-26,9/26/2017,Same Day,010
US-2017-106551,2017-07-22,7/27/2017,Standard Class,156
US-2017-106579,2017-06-08,6/13/2017,Standard Class,302
US-2017-106663,2017-06-09,6/13/2017,Standard Class,156
US-2017-106705,2017-12-26,1/1/2018,Standard Class,224
US-2017-106796,2017-05-12,5/19/2017,Standard Class,158
US-2017-107272,2017-11-05,11/12/2017,Standard Class,052
US-2017-107384,2017-12-04,12/8/2017,Standard Class,039
US-2017-107636,2017-04-30,5/2/2017,First Class,114
US-2017-107888,2017-11-16,11/19/2017,First Class,006
US-2017-107979,2017-06-08,6/13/2017,Standard Class,277
US-2017-108014,2017-11-19,11/25/2017,Standard Class,178
US-2017-108063,2017-12-02,12/5/2017,First Class,327
US-2017-108245,2017-09-22,9/27/2017,Standard Class,436
US-2017-108315,2017-04-30,5/4/2017,Standard Class,607
US-2017-108343,2017-07-20,7/25/2017,Standard Class,030
US-2017-108700,2017-05-19,5/23/2017,Standard Class,229
US-2017-109253,2017-08-21,8/22/2017,First Class,233
US-2017-109316,2017-06-08,6/10/2017,First Class,014
US-2017-109484,2017-11-06,11/12/2017,Standard Class,041
US-2017-109582,2017-09-12,9/17/2017,Second Class,002
US-2017-109610,2017-11-25,11/30/2017,Second Class,176
US-2017-110149,2017-12-10,12/13/2017,First Class,106
US-2017-110576,2017-11-28,12/2/2017,Standard Class,075
US-2017-110604,2017-05-15,5/20/2017,Standard Class,006
US-2017-110646,2017-10-26,10/31/2017,Standard Class,064
US-2017-110989,2017-11-03,11/5/2017,Second Class,060
US-2017-110996,2017-11-20,11/25/2017,Standard Class,349
US-2017-111024,2017-07-03,7/6/2017,Second Class,404
US-2017-111241,2017-08-20,8/22/2017,Second Class,254
US-2017-111423,2017-08-17,8/19/2017,First Class,291
US-2017-111745,2017-11-05,11/6/2017,First Class,215
US-2017-111920,2017-10-22,10/26/2017,Standard Class,313
US-2017-112347,2017-12-02,12/6/2017,Standard Class,077
US-2017-112613,2017-05-28,6/1/2017,Standard Class,033
US-2017-112928,2017-06-01,6/5/2017,Second Class,214
US-2017-113201,2017-06-30,7/5/2017,Standard Class,063
US-2017-113852,2017-07-29,8/2/2017,Standard Class,061
US-2017-113992,2017-12-14,12/19/2017,Standard Class,303
US-2017-114034,2017-01-03,1/8/2017,Standard Class,350
US-2017-114356,2017-08-20,8/26/2017,Standard Class,044
US-2017-114657,2017-11-16,11/21/2017,Standard Class,232
US-2017-115252,2017-10-20,10/25/2017,Standard Class,036
US-2017-115301,2017-07-29,8/2/2017,Standard Class,006
US-2017-115595,2017-10-09,10/11/2017,First Class,004
US-2017-115609,2017-11-02,11/7/2017,Standard Class,002
US-2017-116491,2017-11-11,11/13/2017,First Class,177
US-2017-116505,2017-11-17,11/21/2017,Second Class,620
US-2017-116652,2017-09-15,9/19/2017,Standard Class,035
US-2017-116659,2017-11-12,11/12/2017,Same Day,056
US-2017-116701,2017-12-17,12/21/2017,Second Class,078
US-2017-116897,2017-05-27,5/29/2017,First Class,544
US-2017-117247,2017-10-09,10/14/2017,Standard Class,174
US-2017-117331,2017-10-21,10/28/2017,Standard Class,277
US-2017-117450,2017-09-04,9/8/2017,Standard Class,252
US-2017-117534,2017-03-25,3/26/2017,First Class,254
US-2017-117723,2017-08-15,8/18/2017,Second Class,075
US-2017-118038,2017-12-09,12/11/2017,First Class,017
US-2017-118087,2017-09-09,9/13/2017,Standard Class,064
US-2017-118157,2017-11-14,11/17/2017,First Class,040
US-2017-118535,2017-02-11,2/15/2017,Standard Class,024
US-2017-118556,2017-05-28,6/2/2017,Second Class,156
US-2017-118598,2017-11-16,11/16/2017,Same Day,551
US-2017-118941,2017-08-12,8/12/2017,Same Day,210
US-2017-119039,2017-03-06,3/10/2017,Standard Class,010
US-2017-119319,2017-11-06,11/9/2017,Second Class,163
US-2017-119438,2017-03-18,3/23/2017,Standard Class,179
US-2017-119662,2017-11-13,11/16/2017,First Class,037
US-2017-119816,2017-03-04,3/6/2017,Second Class,015
US-2017-120089,2017-11-30,11/30/2017,Same Day,214
US-2017-120147,2017-03-30,3/30/2017,Same Day,002
US-2017-120390,2017-10-19,10/26/2017,Standard Class,180
US-2017-120418,2017-06-11,6/12/2017,First Class,346
US-2017-120607,2017-05-19,5/19/2017,Same Day,149
US-2017-120649,2017-01-20,1/26/2017,Standard Class,506
US-2017-120908,2017-09-30,10/2/2017,First Class,075
US-2017-121251,2017-03-26,3/27/2017,First Class,030
US-2017-122637,2017-09-03,9/8/2017,Second Class,156
US-2017-122672,2017-11-04,11/9/2017,Standard Class,404
US-2017-122714,2017-12-07,12/13/2017,Standard Class,156
US-2017-123204,2017-07-21,7/27/2017,Standard Class,024
US-2017-123281,2017-04-02,4/7/2017,Standard Class,142
US-2017-123463,2017-12-23,12/23/2017,Same Day,010
US-2017-123834,2017-07-21,7/25/2017,Standard Class,426
US-2017-123862,2017-01-07,1/9/2017,Second Class,107
US-2017-124303,2017-07-06,7/13/2017,Standard Class,075
US-2017-124779,2017-09-08,9/11/2017,First Class,175
US-2017-124821,2017-06-25,6/29/2017,Second Class,061
US-2017-124926,2017-11-13,11/18/2017,Second Class,015
US-2017-124968,2017-09-08,9/13/2017,Second Class,027
US-2017-125213,2017-12-11,12/13/2017,First Class,336
US-2017-125647,2017-09-23,9/28/2017,Standard Class,156
US-2017-125717,2017-09-28,10/1/2017,First Class,043
US-2017-125808,2017-11-12,11/15/2017,Second Class,004
US-2017-126053,2017-12-05,12/8/2017,First Class,024
US-2017-126060,2017-04-14,4/18/2017,Standard Class,307
US-2017-126081,2017-06-29,7/4/2017,Standard Class,352
US-2017-126179,2017-07-03,7/7/2017,Standard Class,113
US-2017-127292,2017-01-19,1/23/2017,Standard Class,371
US-2017-127341,2017-01-29,2/2/2017,Standard Class,156
US-2017-127719,2017-07-21,7/25/2017,Standard Class,171
US-2017-128118,2017-11-24,12/1/2017,Standard Class,032
US-2017-128398,2017-05-02,5/5/2017,Second Class,014
US-2017-128447,2017-11-10,11/17/2017,Standard Class,514
US-2017-128832,2017-04-24,4/27/2017,First Class,260
US-2017-128951,2017-07-15,7/17/2017,First Class,304
US-2017-129203,2017-04-17,4/22/2017,Standard Class,156
US-2017-129224,2017-03-17,3/23/2017,Standard Class,366
US-2017-129441,2017-09-07,9/11/2017,Standard Class,004
US-2017-129777,2017-07-03,7/9/2017,Standard Class,360
US-2017-130603,2017-09-30,10/6/2017,Standard Class,175
US-2017-130687,2017-09-07,9/10/2017,First Class,200
US-2017-130953,2017-07-29,8/3/2017,Standard Class,337
US-2017-131583,2017-06-10,6/10/2017,Same Day,106
US-2017-131849,2017-06-06,6/10/2017,Standard Class,035
US-2017-131961,2017-12-08,12/11/2017,First Class,012
US-2017-132031,2017-04-23,4/27/2017,Standard Class,379
US-2017-132059,2017-09-23,9/29/2017,Standard Class,377
US-2017-132206,2017-06-16,6/21/2017,Standard Class,156
US-2017-132220,2017-11-12,11/16/2017,Standard Class,287
US-2017-132297,2017-05-27,6/2/2017,Standard Class,176
US-2017-132381,2017-08-22,8/24/2017,First Class,106
US-2017-132444,2017-11-18,11/21/2017,First Class,060
US-2017-132675,2017-09-24,9/28/2017,Standard Class,495
US-2017-132927,2017-12-09,12/15/2017,Standard Class,064
US-2017-133081,2017-03-11,3/15/2017,Standard Class,566
US-2017-133200,2017-05-06,5/11/2017,Standard Class,007
US-2017-133312,2017-11-25,11/29/2017,Standard Class,035
US-2017-133361,2017-05-14,5/17/2017,First Class,309
US-2017-133781,2017-06-22,6/23/2017,First Class,329
US-2017-134481,2017-08-27,9/1/2017,Standard Class,118
US-2017-134642,2017-02-25,3/1/2017,Standard Class,255
US-2017-135013,2017-07-24,7/24/2017,Same Day,126
US-2017-135062,2017-08-31,9/4/2017,Second Class,307
US-2017-135230,2017-09-01,9/7/2017,Standard Class,006
US-2017-135503,2017-12-10,12/15/2017,Standard Class,389
US-2017-135986,2017-06-20,6/27/2017,Standard Class,196
US-2017-136189,2017-12-07,12/11/2017,Standard Class,196
US-2017-136679,2017-11-14,11/18/2017,Standard Class,090
US-2017-136707,2017-11-12,11/15/2017,First Class,002
US-2017-136721,2017-04-08,4/12/2017,Standard Class,534
US-2017-136784,2017-04-30,5/5/2017,Standard Class,035
US-2017-136868,2017-10-06,10/12/2017,Standard Class,046
US-2017-137491,2017-11-19,11/25/2017,Standard Class,363
US-2017-138086,2017-04-16,4/20/2017,Standard Class,010
US-2017-139465,2017-08-27,8/30/2017,First Class,024
US-2017-139577,2017-10-01,10/6/2017,Standard Class,095
US-2017-139647,2017-05-11,5/13/2017,First Class,052
US-2017-139955,2017-09-28,9/30/2017,Second Class,231
US-2017-139969,2017-11-19,11/26/2017,Standard Class,358
US-2017-140074,2017-03-23,3/29/2017,Standard Class,024
US-2017-140312,2017-11-13,11/19/2017,Standard Class,626
US-2017-140907,2017-12-10,12/12/2017,Second Class,006
US-2017-141509,2017-09-29,10/1/2017,First Class,002
US-2017-141558,2017-03-11,3/16/2017,Standard Class,012
US-2017-141677,2017-03-26,3/30/2017,Standard Class,033
US-2017-141698,2017-04-15,4/21/2017,Standard Class,017
US-2017-141852,2017-11-09,11/14/2017,Standard Class,219
US-2017-141943,2017-05-05,5/9/2017,Standard Class,035
